TQ,FQ,TS,FS
84,40,629,150
66,51,627,159
85,44,612,162
73,32,643,155
84,76,608,135
80,29,659,135
82,29,647,145
72,44,627,160
82,74,587,160
80,36,632,155
90,70,615,128
101,76,583,143
81,72,610,140
74,39,624,166
68,30,674,131
74,36,649,144
83,73,604,143
83,29,624,167
88,73,598,144
67,28,646,162
88,33,633,149
79,38,627,159
207,499,179,18
69,30,645,159
90,76,608,129
68,39,653,143
89,87,587,140
87,74,607,135
87,75,603,138
80,42,642,139
83,78,612,130
72,45,638,148
69,27,649,158
76,38,638,151
68,37,639,159
234,502,154,13
87,70,615,131
74,31,653,145
196,499,186,22
68,39,631,165
