TQ,FQ,TS,FS
414,258,411,255
427,249,429,251
369,191,465,287
383,215,460,292
495,335,349,189
513,354,334,175
485,321,355,191
402,252,419,269
487,312,349,174
477,352,316,191
494,331,354,191
359,196,463,300
451,287,395,231
325,183,480,338
393,232,472,311
516,411,274,169
453,310,367,224
331,158,495,322
314,153,518,357
460,303,371,214
330,168,498,336
506,324,341,159
468,300,378,210
525,416,259,150
447,321,363,237
475,326,366,217
548,389,285,126
450,334,347,231
330,172,506,348
471,303,381,213
430,243,447,260
399,253,430,284
398,199,477,278
258,122,554,418
378,226,450,298
370,224,432,286
396,169,516,289
468,275,409,216
254,114,571,431
361,209,461,309
