TQ,FQ,TS,FS
428,329,340,241
485,360,318,193
117,81,575,539
293,215,460,382
443,379,305,241
232,197,491,456
492,364,312,184
353,246,425,318
471,355,306,190
87,72,596,581
141,67,618,544
244,176,483,415
463,340,342,219
133,73,590,530
486,373,331,218
432,361,324,253
464,374,303,213
229,170,483,424
456,368,303,215
105,71,603,569
321,230,436,345
145,59,606,520
347,251,427,331
490,409,266,185
261,181,503,423
141,69,623,551
115,74,600,559
262,201,480,419
476,353,325,202
463,371,313,221
283,197,493,407
252,189,494,431
489,382,294,187
427,369,307,249
261,170,506,415
279,227,429,377
483,363,322,202
133,62,622,551
330,265,420,355
376,241,429,294
