TQ,FQ,TS,FS
302,127,542,367
288,98,580,390
446,246,410,210
302,140,535,373
381,169,515,303
471,245,443,217
467,268,408,209
320,153,518,351
536,386,275,125
424,254,414,244
580,408,277,105
470,283,376,189
523,322,360,159
411,281,382,252
439,218,486,265
415,214,471,270
427,271,406,250
464,237,416,189
416,235,436,255
399,250,424,275
352,161,505,314
483,306,359,182
520,357,321,158
413,260,415,262
541,365,319,143
384,228,464,308
392,218,456,282
489,354,327,192
337,182,496,341
463,238,446,221
363,170,520,327
469,268,415,214
437,236,440,239
356,180,496,320
391,229,447,285
436,254,402,220
487,251,434,198
563,364,320,121
387,215,470,298
582,475,195,88
