TQ,FQ,TS,FS
441,343,326,228
171,106,572,507
413,364,292,243
251,168,507,424
409,309,375,275
357,330,358,331
189,131,545,487
320,277,394,351
411,364,297,250
212,166,502,456
369,293,392,316
208,160,499,451
318,271,411,364
364,284,379,299
478,406,298,226
433,405,280,252
234,177,500,443
248,196,457,405
284,229,442,387
461,372,302,213
457,428,238,209
146,93,572,519
364,301,377,314
416,348,327,259
493,479,205,191
362,301,391,330
428,322,352,246
420,343,338,261
268,233,445,410
355,296,388,329
128,129,561,562
353,221,462,330
284,233,443,392
320,291,385,356
413,339,337,263
428,358,298,228
284,210,475,401
476,399,285,208
337,268,417,348
568,538,132,102
