TQ,FQ,TS,FS
425,306,363,244
505,315,363,173
451,312,344,205
624,577,98,51
135,54,630,549
468,323,365,220
469,318,358,207
288,205,466,383
450,314,347,211
382,315,353,286
464,336,349,221
444,284,375,215
462,321,361,220
594,575,88,69
450,329,375,254
111,61,624,574
631,580,97,46
452,291,362,201
324,215,456,347
309,189,485,365
457,332,334,209
453,308,357,212
0,0,678,678
435,348,327,240
444,316,368,240
260,152,540,432
439,334,340,235
441,332,349,240
303,202,476,375
296,218,466,388
346,228,462,344
449,321,362,234
321,185,491,355
293,205,471,383
460,316,360,216
415,317,339,241
470,322,363,215
330,196,488,354
411,340,345,274
456,314,356,214
