TQ,FQ,TS,FS
424,209,460,245
292,116,562,386
447,247,409,209
385,213,462,290
393,195,489,291
368,155,533,320
200,99,577,476
433,237,434,238
382,177,484,279
417,279,389,251
410,247,438,275
367,190,469,292
504,307,375,178
429,287,376,234
587,408,296,117
429,223,462,256
432,289,388,245
405,208,445,248
520,348,323,151
462,286,388,212
360,153,513,306
460,255,410,205
231,89,589,447
354,217,458,321
461,218,466,223
499,290,402,193
483,288,386,191
357,162,519,324
494,348,330,184
440,248,436,244
474,297,393,216
384,191,492,299
350,164,512,326
397,193,483,279
384,215,461,292
376,212,444,280
379,157,528,306
394,190,494,290
492,260,425,193
396,249,421,274
