TQ,FQ,TS,FS
249,87,582,420
510,378,300,168
443,240,416,213
334,188,487,341
425,244,440,259
319,155,533,369
450,274,402,226
510,308,363,161
414,257,404,247
379,243,425,289
367,170,515,318
423,268,391,236
328,185,497,354
311,131,532,352
509,292,412,195
293,95,590,392
462,333,344,215
471,246,407,182
386,226,445,285
446,229,445,228
473,282,384,193
358,179,486,307
567,377,301,111
340,212,463,335
353,149,535,331
506,295,397,186
428,206,468,246
439,255,426,242
414,220,458,264
401,187,497,283
481,255,435,209
318,113,570,365
373,194,482,303
389,270,406,287
344,184,492,332
382,230,426,274
385,177,508,300
498,307,377,186
203,70,615,482
310,166,504,360
