TQ,FQ,TS,FS
324,147,522,345
491,303,375,187
461,237,419,195
474,248,427,201
476,294,390,208
366,197,491,322
368,163,513,308
423,239,432,248
411,219,442,250
452,288,380,216
563,444,241,122
361,219,440,298
313,157,525,369
422,214,449,241
469,245,459,235
409,205,480,276
337,153,524,340
448,235,418,205
397,213,458,274
369,192,482,305
456,262,404,210
457,221,444,208
529,304,374,149
370,215,460,305
279,139,545,405
435,237,455,257
317,154,520,357
497,338,343,184
387,187,491,291
380,183,501,304
426,197,493,264
431,206,477,252
412,217,459,264
522,348,328,154
353,180,496,323
470,326,330,186
459,273,412,226
438,263,421,246
438,232,453,247
317,168,502,353
