TQ,FQ,TS,FS
425,241,428,244
475,275,403,203
315,129,527,341
430,258,417,245
502,303,381,182
481,238,450,207
284,115,561,392
459,290,381,212
481,326,335,180
430,303,365,238
472,301,384,213
467,260,399,192
439,261,421,243
437,295,368,226
361,190,514,343
352,193,492,333
459,300,377,218
369,141,512,284
410,220,451,261
326,158,516,348
304,153,513,362
361,157,508,304
495,301,377,183
415,279,396,260
443,243,441,241
325,178,514,367
495,294,380,179
476,303,378,205
418,255,423,260
494,279,405,190
291,87,603,399
407,179,504,276
428,274,402,248
444,244,432,232
392,251,425,284
422,241,415,234
391,165,520,294
470,286,398,214
461,255,430,224
354,185,485,316
