TQ,FQ,TS,FS
316,132,537,353
394,238,440,284
366,138,518,290
424,226,449,251
461,343,341,223
428,266,422,260
449,266,410,227
422,269,402,249
337,135,526,324
463,294,374,205
444,243,442,241
268,114,545,391
269,139,543,413
394,212,451,269
509,341,363,195
436,263,422,249
350,150,527,327
370,188,465,283
358,205,466,313
444,277,397,230
430,260,406,236
360,195,470,305
500,348,330,178
392,227,448,283
445,211,473,239
401,208,484,291
459,276,398,215
397,235,446,284
411,251,427,267
292,105,579,392
409,200,490,281
472,259,424,211
393,220,456,283
459,295,381,217
434,228,448,242
382,226,430,274
365,187,498,320
396,213,471,288
464,244,441,221
338,166,504,332
