TQ,FQ,TS,FS
284,117,552,385
402,189,489,276
457,264,392,199
507,315,360,168
506,328,356,178
321,145,543,367
436,265,411,240
376,187,484,295
298,155,506,363
282,152,516,386
456,288,397,229
444,253,406,215
460,266,416,222
419,263,400,244
412,190,514,292
370,210,475,315
439,255,422,238
482,278,375,171
410,193,478,261
214,74,600,460
440,267,399,226
404,211,454,261
483,283,395,195
441,300,375,234
339,134,550,345
504,306,386,188
445,268,406,229
456,296,385,225
346,153,525,332
548,370,314,136
337,166,524,353
490,293,390,193
456,268,408,220
371,194,482,305
350,185,491,326
284,105,551,372
335,112,573,350
404,212,472,280
459,271,414,226
463,306,364,207
