TQ,FQ,TS,FS
579,554,115,90
281,178,500,397
370,285,371,286
143,98,577,532
258,219,465,426
226,177,511,462
345,299,377,331
166,94,577,505
192,114,547,469
456,385,283,212
309,261,424,376
224,150,509,435
302,190,492,380
273,205,458,390
182,91,613,522
325,239,446,360
348,236,441,329
217,145,508,436
239,190,481,432
199,124,550,475
364,268,398,302
163,86,579,502
379,300,378,299
261,196,479,414
362,275,409,322
315,222,470,377
321,252,422,353
348,290,391,333
329,208,470,349
459,352,332,225
430,349,341,260
492,377,306,191
198,108,568,478
108,63,613,568
440,338,338,236
243,185,471,413
314,235,450,371
183,109,575,501
443,347,338,242
533,424,246,137
