TQ,FQ,TS,FS
156,241,428,78
151,319,359,74
191,296,360,56
120,188,487,108
121,184,500,98
129,209,479,86
189,395,281,38
155,283,388,77
127,165,496,115
141,251,417,94
136,237,448,82
113,170,489,131
148,259,423,73
189,352,311,51
141,290,414,58
118,229,456,100
161,274,403,65
179,304,349,71
148,256,415,84
91,120,554,138
157,245,421,80
169,237,428,69
179,370,308,46
145,255,420,83
95,139,545,124
150,279,413,61
155,284,390,74
160,317,364,62
150,251,427,75
119,180,504,100
117,181,509,96
148,220,463,72
133,190,486,94
125,185,491,102
153,289,387,74
160,254,402,87
143,229,456,75
123,207,477,96
168,315,370,50
148,224,446,85
