TQ,FQ,TS,FS
166,225,444,68
156,274,404,69
181,255,401,66
137,199,476,91
134,237,447,85
166,336,352,49
139,192,484,88
168,325,346,64
121,135,526,121
121,163,505,114
110,150,535,108
111,157,502,133
137,232,450,84
121,134,529,119
68,80,624,131
105,171,514,113
127,178,499,99
139,180,473,111
152,254,417,80
147,243,431,82
147,226,440,90
167,212,453,71
157,269,409,68
114,198,477,114
136,237,447,83
77,86,606,134
145,230,444,84
157,295,386,65
134,203,475,91
165,334,350,54
158,313,377,55
129,173,510,91
157,295,381,70
154,259,417,73
132,241,435,95
140,213,443,107
141,266,419,77
164,330,354,55
130,206,479,88
150,267,403,83
