TQ,FQ,TS,FS
151,362,307,83
67,112,566,158
133,205,451,114
192,546,129,36
128,288,396,91
69,134,554,146
172,467,209,55
128,249,422,104
132,245,416,110
127,280,388,108
144,323,362,74
119,244,415,125
118,232,450,103
126,257,406,114
128,396,308,71
138,342,343,80
144,294,383,82
158,291,362,92
76,154,517,156
68,165,509,161
108,206,460,129
74,130,535,164
135,276,402,90
141,317,358,87
110,254,430,109
123,273,419,88
131,279,395,98
97,245,436,125
122,276,402,103
146,302,382,73
89,192,498,124
72,148,535,148
145,317,359,82
113,232,444,114
64,104,572,163
82,137,519,165
69,116,569,149
110,265,419,109
75,168,517,143
147,349,321,86
