TQ,FQ,TS,FS
118,156,513,116
128,215,463,97
182,282,374,65
165,281,394,63
132,205,479,87
115,176,512,100
146,246,430,81
150,255,416,82
165,274,387,77
134,250,418,101
119,177,508,99
128,205,454,116
136,180,502,85
127,213,450,113
134,279,425,65
131,245,440,87
139,269,408,87
174,279,374,76
148,235,436,84
121,159,515,108
138,212,454,99
172,276,389,66
121,159,519,104
103,127,548,125
130,201,483,89
140,285,407,71
120,167,507,109
138,235,446,84
146,272,406,79
88,108,576,131
118,194,496,95
133,212,471,87
132,261,415,95
175,313,363,52
123,214,462,104
144,236,420,103
122,187,498,96
99,121,563,120
141,245,440,77
109,167,503,124
