TQ,FQ,TS,FS
115,226,443,119
118,291,387,107
110,292,364,137
49,70,605,179
141,355,329,78
115,306,382,100
159,387,289,68
111,311,360,121
155,318,343,87
127,306,362,108
133,326,359,85
148,333,326,96
93,201,481,128
166,453,210,74
117,342,362,82
97,234,451,121
132,339,338,94
176,437,216,74
135,348,323,97
93,224,450,136
103,256,410,134
147,303,362,91
76,149,529,149
134,321,354,94
94,275,409,125
84,178,514,127
62,140,534,167
108,277,404,114
96,233,445,129
135,330,354,84
54,95,595,159
146,357,326,74
192,532,144,35
95,240,436,132
135,345,331,92
140,324,332,107
98,237,448,120
113,260,424,106
108,285,400,110
146,362,308,87
