TQ,FQ,TS,FS
110,220,449,124
100,212,466,125
103,176,480,144
107,216,459,121
133,385,299,86
110,238,450,105
82,157,519,145
66,115,556,166
183,392,269,59
52,68,600,183
171,407,278,47
100,160,499,144
156,401,281,65
160,384,279,80
105,298,406,94
116,272,413,102
170,413,264,56
187,378,275,63
73,130,541,159
111,215,459,118
92,170,496,145
127,256,409,111
128,264,414,97
70,143,532,158
118,252,432,101
89,177,515,122
176,428,246,53
91,162,519,131
111,249,429,114
125,306,378,94
164,403,287,49
144,354,329,76
52,56,620,175
149,322,354,78
43,64,612,184
113,212,444,134
169,418,267,49
143,323,361,76
157,412,273,61
162,376,294,71
