TQ,FQ,TS,FS
128,69,600,106
116,93,585,109
141,115,541,106
146,159,516,82
119,86,598,100
129,75,613,86
138,137,539,89
115,82,589,117
136,95,566,106
119,82,586,116
117,78,607,101
129,86,573,115
123,89,593,98
135,105,558,105
120,106,598,79
119,101,584,99
115,95,582,111
160,136,517,90
123,95,576,109
139,154,520,90
137,81,585,100
136,98,567,102
128,101,577,97
135,153,522,93
126,85,599,93
110,74,618,101
149,126,548,80
126,79,602,96
124,86,592,101
132,91,593,87
105,89,601,108
114,69,614,106
116,85,591,111
142,159,517,85
109,67,609,118
142,98,558,105
137,159,526,81
115,101,583,104
129,74,611,89
138,120,550,95
