TQ,FQ,TS,FS
194,424,245,40
184,391,287,41
196,394,262,51
179,395,280,49
170,412,272,49
179,438,250,36
189,425,251,38
181,409,262,51
192,384,277,50
197,399,269,38
181,446,239,37
204,423,236,40
174,420,262,47
201,416,247,39
161,449,255,38
177,401,284,41
187,444,233,39
215,403,250,35
186,397,274,46
193,419,255,36
34,46,620,203
210,426,239,28
180,417,261,45
195,422,253,33
184,413,271,35
180,421,271,31
189,403,271,40
185,427,254,37
198,425,253,27
183,420,264,36
31,27,663,182
32,46,637,188
184,426,250,43
191,427,249,36
185,425,251,42
204,427,229,43
175,394,291,43
27,28,656,192
176,399,286,42
191,409,261,42
