TQ,FQ,TS,FS
160,214,455,74
145,213,465,80
147,195,461,100
103,141,534,125
149,235,449,70
141,211,477,74
151,215,461,76
152,235,436,80
155,225,436,87
153,280,388,82
140,256,429,78
158,218,441,86
143,239,443,78
147,237,426,93
137,229,475,62
132,200,485,86
140,215,462,86
165,212,441,85
150,193,478,82
142,189,485,87
141,200,466,96
154,244,421,84
145,213,465,80
138,201,474,90
142,201,483,77
128,197,495,83
166,302,372,63
145,205,476,77
154,215,463,71
141,220,464,78
133,211,479,80
144,234,449,76
140,213,463,87
151,220,456,76
111,163,513,116
154,208,448,93
138,194,491,80
137,227,457,82
172,350,335,46
152,238,432,81
