TQ,FQ,TS,FS
9,7,662,225
211,598,80,14
10,8,648,237
8,12,663,220
205,598,86,14
10,4,684,205
14,5,671,213
215,586,85,17
229,564,97,13
225,580,88,10
210,597,88,8
11,7,652,233
6,8,674,215
226,576,87,14
8,11,693,191
8,8,677,210
7,17,660,219
240,570,83,10
222,577,94,10
212,578,96,17
228,596,70,9
11,12,653,227
211,588,90,14
216,589,86,12
9,10,674,210
200,604,88,11
219,579,95,10
10,6,675,212
9,9,669,216
210,590,94,9
9,8,682,204
210,597,86,10
213,592,84,14
222,589,87,5
217,592,84,10
233,581,75,14
7,10,675,211
11,7,677,208
15,10,675,203
7,12,658,226
