TQ,FQ,TS,FS
195,445,224,39
195,438,240,30
199,429,227,48
190,438,237,38
182,459,225,37
185,461,227,30
197,453,223,30
193,445,226,39
202,428,233,40
201,424,244,34
18,21,664,200
214,466,193,30
190,471,211,31
205,439,224,35
164,478,226,35
176,435,250,42
188,462,215,38
216,435,218,34
186,424,247,46
192,444,230,37
205,447,219,32
213,453,212,25
182,439,239,43
192,446,229,36
187,445,239,32
180,451,241,31
201,443,231,28
189,454,227,33
15,12,666,210
189,448,236,30
178,444,246,35
186,435,248,34
184,459,217,43
190,440,236,37
188,447,229,39
206,451,205,41
14,30,655,204
190,459,225,29
190,447,238,28
194,436,234,39
