TQ,FQ,TS,FS
219,548,121,15
209,576,102,16
230,546,110,17
211,553,122,17
203,564,120,16
8,2,686,207
213,558,118,14
211,562,109,21
223,542,119,19
219,557,111,16
7,6,679,211
230,567,92,14
205,572,110,16
222,546,117,18
189,597,107,10
6,8,677,212
209,564,113,17
236,541,112,14
215,557,114,17
214,545,129,15
222,562,104,15
227,575,90,11
203,566,112,22
207,557,118,21
8,9,675,211
194,571,121,17
217,552,122,12
204,556,125,18
211,566,112,14
209,550,134,10
197,568,122,16
4,11,672,216
208,575,101,19
218,565,111,9
208,565,111,19
225,544,112,22
1,13,672,217
204,562,122,15
9,7,678,209
5,7,663,228
