TQ,FQ,TS,FS
206,422,247,28
183,430,248,42
198,420,236,49
187,420,255,41
194,427,257,25
176,432,256,39
53,26,650,174
186,431,240,46
47,28,633,195
202,446,222,33
185,468,217,33
202,414,245,42
35,24,658,186
50,30,633,190
38,20,684,161
182,420,265,36
180,431,246,46
212,410,243,38
46,27,644,186
197,420,254,32
207,430,236,30
203,447,218,35
42,32,646,183
43,21,654,185
185,422,262,34
172,421,271,39
202,455,219,27
45,27,654,177
53,25,653,172
59,29,655,160
55,33,657,158
182,401,282,38
179,427,249,48
196,431,245,31
44,26,650,183
216,423,233,31
49,25,660,169
173,419,265,46
191,450,235,27
49,34,636,184
