TQ,FQ,TS,FS
219,547,122,15
9,14,664,216
227,539,117,20
210,552,123,18
202,558,126,17
198,565,123,17
12,7,669,215
211,550,121,21
225,532,129,17
7,12,656,228
202,564,121,16
12,6,653,232
206,562,120,15
221,531,132,19
8,17,687,191
194,558,127,24
205,555,122,21
236,538,115,14
212,547,124,20
211,545,129,18
224,559,107,13
9,15,650,229
203,562,116,22
10,8,667,218
206,558,126,13
194,566,126,17
8,11,663,221
9,7,674,213
209,556,122,16
207,551,133,12
196,561,129,17
203,561,122,17
208,563,113,19
217,566,110,10
8,10,666,219
13,9,647,234
198,556,129,20
205,559,125,14
202,551,134,16
213,550,120,20
