TQ,FQ,TS,FS
58,32,637,176
64,74,604,161
60,41,615,187
53,35,640,175
181,470,214,38
182,480,208,33
56,25,651,171
51,31,640,181
213,473,188,29
53,33,635,182
54,37,648,164
57,33,626,187
56,35,647,165
219,463,200,21
42,33,671,157
57,32,653,161
185,486,191,41
69,36,617,181
52,36,635,180
53,24,650,176
67,36,630,170
215,507,158,23
51,29,649,174
51,29,646,177
68,32,652,151
54,34,658,157
59,37,637,170
185,466,215,37
54,32,646,171
200,493,191,19
59,68,622,154
56,37,646,164
50,32,644,177
212,496,180,15
49,35,641,178
79,78,578,168
54,29,656,164
197,494,190,22
177,452,233,41
57,39,631,176
