TQ,FQ,TS,FS
226,585,84,8
219,607,71,6
240,590,66,7
219,591,84,9
5,2,682,214
208,609,79,7
218,596,80,9
220,596,75,12
229,584,77,13
227,595,73,8
6,5,680,212
237,587,72,7
6,6,676,215
232,592,71,8
194,638,66,5
209,598,87,9
217,603,74,9
243,578,75,7
224,598,73,8
3,5,669,226
229,609,57,8
231,606,59,7
218,607,71,7
3,7,668,225
211,598,86,8
202,604,88,9
220,604,70,9
214,601,80,8
217,602,76,8
214,605,79,5
208,604,86,5
214,608,75,6
6,6,670,221
221,607,69,6
218,593,83,9
236,590,66,11
211,611,74,7
6,3,681,213
211,611,74,7
222,598,72,11
