TQ,FQ,TS,FS
157,294,375,77
153,289,389,72
151,266,390,96
154,291,384,74
131,265,419,88
150,302,386,65
152,317,359,75
136,256,415,96
165,279,382,77
158,258,410,77
145,297,388,73
179,300,359,65
135,263,419,86
155,276,387,85
125,309,395,74
132,249,436,86
153,305,372,73
232,527,126,18
145,262,409,87
149,277,397,80
165,267,399,72
166,308,357,72
150,269,409,75
152,284,391,76
149,279,405,70
148,284,408,63
149,290,384,80
151,299,382,71
163,310,368,62
151,297,387,68
137,258,432,76
146,280,403,74
154,302,374,73
147,299,377,80
137,305,371,90
161,295,361,86
145,280,405,73
150,279,405,69
202,559,126,16
155,287,383,78
