TQ,FQ,TS,FS
214,512,157,20
203,532,146,22
224,501,155,23
204,519,156,24
15,13,671,204
195,535,153,20
206,536,140,21
209,523,148,23
221,502,159,21
218,511,157,17
17,16,669,201
225,531,128,19
14,16,666,207
26,16,647,214
185,540,164,14
192,520,165,26
19,21,656,207
25,12,641,225
18,15,656,214
210,509,165,19
223,539,127,14
223,533,132,15
15,7,671,210
16,14,661,212
203,516,168,16
191,531,161,20
212,523,151,17
18,10,671,204
207,536,142,18
19,14,670,200
196,529,161,17
201,529,154,19
207,527,149,20
13,8,668,214
204,520,156,23
224,519,137,23
197,527,158,21
20,11,673,199
198,513,172,20
213,519,151,20
