TQ,FQ,TS,FS
181,227,442,53
143,156,522,82
144,114,542,103
138,118,557,90
148,179,505,71
141,123,565,74
135,104,572,92
177,294,377,55
162,186,475,80
162,205,463,73
129,127,558,89
151,118,541,93
139,165,517,82
157,166,497,83
136,200,504,63
132,112,573,86
135,142,535,91
142,90,563,108
141,144,527,91
154,132,542,75
156,119,547,81
172,209,456,66
149,135,543,76
137,148,527,91
144,155,529,75
123,119,573,88
143,116,558,86
144,147,534,78
179,242,436,46
160,208,476,59
145,134,556,68
153,176,507,67
129,113,563,98
151,121,555,76
127,115,561,100
183,216,440,64
133,160,525,85
149,154,530,70
142,128,557,76
166,173,497,67
