TQ,FQ,TS,FS
34,16,653,200
201,526,152,24
221,480,176,26
201,505,170,27
23,18,666,196
34,6,682,181
208,527,149,19
26,17,654,206
217,501,160,25
207,489,179,28
200,536,149,18
218,513,146,26
198,514,168,23
215,496,167,25
181,542,162,18
32,16,669,186
202,531,146,24
42,34,619,208
208,499,172,24
211,486,188,18
220,505,161,17
26,25,640,212
19,8,670,206
27,17,658,201
198,499,185,21
34,18,674,177
28,19,655,201
25,16,665,197
200,506,172,25
200,495,189,19
188,504,186,25
31,20,663,189
26,14,662,201
211,502,174,16
203,527,149,24
219,487,169,28
21,14,671,197
197,506,178,22
189,482,203,29
28,16,654,205
