TQ,FQ,TS,FS
224,569,100,10
217,589,89,8
232,567,89,15
0,0,675,228
208,578,106,11
203,581,107,12
218,575,101,9
213,572,99,19
0,0,661,242
221,579,89,14
0,0,685,218
231,580,79,13
210,589,93,11
226,567,96,14
187,621,83,12
204,583,102,14
211,578,99,15
235,564,89,15
218,578,93,14
218,574,100,11
226,585,81,11
228,584,81,10
213,593,85,12
214,570,105,14
209,583,101,10
197,591,101,14
2,9,665,227
212,582,99,10
1,2,676,224
212,580,104,7
199,588,102,14
212,584,99,8
210,583,93,17
222,583,93,5
212,572,104,15
228,569,87,19
1,7,678,217
203,588,96,16
206,599,86,12
221,578,92,12
