TQ,FQ,TS,FS
145,138,531,89
122,149,529,103
139,135,521,108
128,141,534,100
126,146,538,93
127,150,538,88
133,153,523,94
162,266,405,70
124,145,516,118
129,135,533,106
112,152,533,106
138,144,515,106
121,161,521,100
136,155,508,104
117,158,546,82
117,130,555,101
122,156,521,104
148,168,485,102
129,138,533,103
137,148,526,92
151,156,510,86
139,164,501,99
135,160,518,90
130,178,497,98
130,164,520,89
116,134,558,95
178,341,333,51
144,224,457,78
143,150,528,82
131,170,514,88
114,153,537,99
178,365,318,42
131,162,514,96
130,140,536,97
128,166,510,99
143,167,489,104
128,170,515,90
126,146,538,93
127,147,538,91
133,153,517,100
