TQ,FQ,TS,FS
229,596,73,5
221,617,61,4
240,595,61,7
6,5,670,222
216,606,78,3
5,2,686,210
7,3,673,220
7,6,665,225
234,590,71,8
7,5,663,228
6,5,680,212
235,596,63,9
219,613,69,2
4,5,658,236
195,644,60,4
3,4,681,215
220,611,66,6
244,576,77,6
229,592,79,3
2,3,671,227
8,7,659,229
233,603,62,5
217,608,70,8
223,593,82,5
6,8,676,213
202,616,76,9
4,8,666,225
216,604,77,6
1,3,675,224
214,609,75,5
3,3,687,210
214,616,67,6
6,6,670,221
1,3,673,226
2,3,673,225
238,598,58,9
4,8,677,214
214,615,69,5
9,8,677,209
225,603,67,8
