TQ,FQ,TS,FS
218,529,140,16
212,549,129,13
222,517,139,25
203,546,129,25
199,544,140,20
196,546,142,19
210,536,140,17
210,530,141,22
218,528,133,24
213,540,128,22
203,560,125,15
226,539,120,18
204,546,136,17
216,529,134,24
180,591,113,19
1,9,676,217
209,532,145,17
229,530,123,21
202,524,147,30
211,536,138,18
221,550,116,16
223,537,128,15
208,546,132,17
205,539,136,23
6,11,673,213
192,552,140,19
218,532,142,11
205,541,140,17
207,549,129,18
3,6,678,216
196,550,140,17
2,10,673,218
206,558,118,21
212,552,124,15
209,534,142,18
1,6,650,246
195,541,144,23
200,547,137,19
199,556,129,19
3,7,663,230
