TQ,FQ,TS,FS
174,304,365,60
144,273,405,81
143,245,411,104
150,277,398,78
151,328,356,68
145,278,410,70
145,272,404,82
155,282,389,77
147,246,415,95
45,84,584,190
157,325,360,61
173,283,376,71
141,258,424,80
146,246,417,94
120,278,426,79
127,241,444,91
162,336,341,64
174,269,384,76
143,242,429,89
145,256,418,84
166,252,414,71
171,317,348,67
150,263,415,75
150,275,400,78
138,256,428,81
141,262,430,70
209,536,138,20
138,245,436,84
169,351,327,56
147,277,407,72
129,253,437,84
140,254,429,80
151,280,396,76
139,261,415,88
129,277,399,98
65,79,577,182
147,291,394,71
143,256,428,76
145,259,426,73
145,249,421,88
