TQ,FQ,TS,FS
48,27,642,186
47,34,644,178
211,444,212,36
41,29,646,187
190,467,217,29
184,458,230,31
47,20,656,180
44,29,642,188
43,30,631,199
198,451,217,37
40,24,661,178
51,19,640,193
193,461,221,28
206,440,223,34
37,25,679,162
184,447,238,34
43,34,643,183
221,431,222,29
43,34,637,189
39,13,661,190
214,466,200,23
49,28,637,189
196,444,234,29
198,462,213,30
189,451,233,30
181,463,229,30
198,451,223,31
188,458,223,34
47,28,650,178
51,27,657,168
181,469,221,32
48,30,653,172
41,26,650,186
203,454,222,24
189,469,207,38
59,38,618,188
39,28,657,179
188,460,224,31
187,442,243,31
46,30,640,187
