TQ,FQ,TS,FS
101,58,611,133
121,131,547,104
128,123,533,119
129,139,536,99
125,160,524,94
119,151,537,96
125,134,542,102
145,198,473,87
119,134,527,123
90,71,597,145
131,161,524,87
154,166,493,90
121,134,548,100
131,144,519,109
108,162,542,91
122,163,522,96
144,202,475,82
117,79,574,133
131,168,503,101
160,300,374,69
146,154,512,91
144,170,495,94
94,80,598,131
114,122,553,114
187,406,278,32
95,87,605,116
106,80,594,123
139,176,505,83
129,138,540,96
117,123,561,102
129,182,508,84
127,179,504,93
100,114,562,127
132,154,522,95
92,81,595,135
143,159,497,104
130,166,519,88
123,166,518,96
143,176,509,75
140,153,517,93
