TQ,FQ,TS,FS
95,88,581,139
176,350,328,49
103,121,535,144
96,124,551,132
152,314,370,67
151,335,353,64
168,313,363,59
159,319,352,73
96,117,544,146
96,119,549,139
75,77,608,143
199,356,303,45
81,85,597,140
161,275,388,79
132,299,405,67
143,285,400,75
161,349,328,65
81,62,591,169
97,114,557,135
169,309,365,60
179,278,388,58
82,100,565,156
90,99,579,135
91,115,560,137
159,316,368,60
88,128,564,123
168,319,355,61
96,112,569,126
163,314,364,62
102,124,560,117
147,314,376,66
86,110,573,134
161,324,352,66
163,324,352,64
65,58,618,162
181,311,345,66
102,123,562,116
63,63,621,156
104,127,558,114
172,309,361,61
