TQ,FQ,TS,FS
225,565,104,9
215,594,84,10
240,569,87,7
216,573,102,12
210,580,104,9
206,591,97,9
214,577,99,13
218,578,93,14
228,558,103,14
223,570,98,12
205,592,93,13
237,570,89,7
9,7,675,212
10,6,657,230
6,9,695,193
208,569,116,10
214,591,86,12
243,551,102,7
223,575,96,9
219,562,112,10
228,589,77,9
5,11,654,233
215,592,86,10
6,8,667,222
210,575,109,9
198,584,108,13
218,584,90,11
206,573,108,16
7,5,673,218
213,577,107,6
205,590,100,8
209,587,96,11
217,584,92,10
219,587,89,8
6,7,669,221
14,6,650,233
211,591,94,7
9,7,677,210
208,585,100,10
221,578,92,12
