TQ,FQ,TS,FS
213,501,168,21
198,512,166,27
27,21,635,220
199,497,178,29
200,514,170,19
33,14,674,182
201,494,182,26
199,503,168,33
21,11,650,221
22,17,651,213
24,12,673,194
222,495,164,22
196,512,170,25
27,12,651,213
178,532,172,21
193,483,202,25
20,11,666,206
227,478,175,23
210,489,182,22
204,486,188,25
217,509,157,20
219,505,160,19
202,499,179,23
203,491,184,25
193,506,178,26
184,497,195,27
19,11,663,210
195,482,199,27
209,500,178,16
206,495,189,13
24,12,678,189
197,495,188,23
23,12,664,204
19,14,662,208
14,8,668,213
221,489,167,26
189,517,168,29
25,14,670,194
191,485,200,27
25,12,658,208
