TQ,FQ,TS,FS
219,551,118,15
20,15,663,205
232,567,89,15
19,13,662,209
204,578,106,15
200,588,100,15
211,579,97,16
212,568,103,20
229,546,115,13
225,550,118,10
209,580,105,9
21,10,649,223
209,569,113,12
227,556,107,13
189,594,110,10
201,567,118,17
212,580,97,14
240,547,106,10
21,12,659,211
11,5,669,218
227,578,88,10
16,14,651,222
211,564,114,14
215,569,106,13
26,13,671,193
198,584,108,13
218,561,113,11
207,569,112,15
210,575,103,15
208,572,112,11
200,577,113,13
208,573,110,12
18,11,665,209
15,8,668,212
216,569,107,11
233,567,89,14
15,12,673,203
207,581,103,12
202,573,112,16
221,572,98,12
