TQ,FQ,TS,FS
159,305,364,75
158,321,357,67
159,305,351,88
153,310,365,75
147,333,351,72
154,319,369,61
125,290,386,102
156,308,363,76
163,285,376,79
160,288,380,75
153,335,350,65
142,283,376,102
147,323,359,74
164,309,354,76
131,355,349,68
144,312,373,74
162,339,338,64
149,266,387,101
141,291,380,91
153,309,365,76
172,310,356,65
166,321,344,72
151,302,376,74
155,321,354,73
130,268,416,89
149,326,366,62
155,321,353,74
151,307,374,71
159,336,342,66
150,311,373,69
147,293,397,66
141,312,371,79
150,327,349,77
150,330,346,77
146,333,343,81
28,43,613,219
147,303,382,71
157,310,374,62
155,305,380,63
158,310,360,75
