TQ,FQ,TS,FS
221,541,128,13
216,569,109,9
230,546,110,17
208,576,99,20
1,2,682,218
198,571,117,17
0,0,676,227
219,557,114,13
226,553,108,16
224,558,110,11
207,584,101,11
229,556,103,15
209,569,113,12
224,552,111,16
184,607,97,15
204,568,117,14
211,559,118,15
234,546,107,16
219,556,115,13
210,554,120,19
226,566,100,11
223,548,117,15
1,6,672,224
2,7,668,226
205,573,111,14
2,7,685,209
218,550,124,11
209,551,130,13
214,575,103,11
0,3,681,219
202,574,116,11
1,6,677,219
3,6,670,224
214,569,107,13
215,560,116,12
234,564,92,13
199,571,114,19
201,557,127,18
4,7,678,214
217,566,104,16
