TQ,FQ,TS,FS
222,556,113,12
12,7,671,213
236,555,101,11
212,566,109,16
207,571,113,12
205,578,110,10
214,568,108,13
12,12,659,220
224,548,113,18
10,6,662,225
14,13,672,204
232,566,93,12
208,569,113,13
12,10,653,228
10,10,694,189
206,554,131,12
207,581,96,19
242,542,111,8
13,11,660,219
6,3,671,223
228,581,85,9
227,570,95,11
214,564,114,11
12,8,667,216
205,571,113,14
12,10,682,199
214,576,98,15
204,561,120,18
214,576,102,11
212,559,125,7
202,574,116,11
209,574,109,11
214,573,103,13
220,575,101,7
214,556,120,13
233,561,95,14
207,586,99,11
206,572,112,13
19,9,676,199
217,574,96,16
