TQ,FQ,TS,FS
207,511,158,27
22,17,661,203
218,504,152,29
21,16,659,207
195,535,149,24
28,9,679,187
204,540,136,23
205,530,141,27
222,501,160,20
15,14,654,220
199,548,137,19
225,534,125,19
17,15,667,204
26,17,646,214
15,16,688,184
27,12,673,191
19,21,656,207
228,504,149,22
204,510,161,28
206,512,162,23
219,529,137,18
17,17,648,221
201,520,158,24
20,14,661,208
200,520,164,19
191,529,163,20
213,515,159,16
198,527,154,24
205,528,150,20
200,526,158,19
23,14,676,190
201,523,160,19
202,532,144,25
213,521,155,14
204,532,144,23
219,527,129,28
195,532,153,23
201,529,155,18
193,512,173,25
21,16,654,212
