TQ,FQ,TS,FS
222,538,131,12
206,576,102,19
21,9,647,226
215,561,114,13
204,552,132,15
26,6,682,189
25,5,671,202
19,19,652,213
222,538,123,20
216,547,121,19
16,14,671,202
231,552,107,13
16,9,673,205
229,548,115,11
188,592,112,11
26,10,675,192
208,568,109,18
24,12,641,226
220,555,116,12
15,5,669,214
227,568,98,10
15,12,653,223
212,564,114,13
215,556,119,13
25,14,670,194
198,562,130,13
213,558,116,16
200,550,131,22
212,568,110,13
211,556,128,8
22,10,680,191
202,562,121,18
214,565,111,13
217,565,111,10
12,10,666,215
32,10,646,215
203,569,116,15
205,562,122,14
200,557,128,18
214,563,107,19
