TQ,FQ,TS,FS
184,287,382,50
169,292,386,56
178,287,369,69
168,293,382,60
167,306,378,52
164,297,391,51
177,273,403,50
165,304,367,67
182,280,381,60
173,289,379,62
163,319,366,55
185,282,377,59
157,286,396,64
152,259,404,88
144,315,389,55
168,292,393,50
146,251,426,80
193,296,357,57
172,267,404,60
167,268,406,62
189,310,356,48
192,319,346,46
153,271,407,72
151,239,436,77
173,300,384,46
154,299,393,57
174,296,378,55
168,270,411,54
173,279,399,52
162,271,413,57
160,300,390,53
165,297,386,55
164,294,382,63
169,268,408,58
169,315,361,58
183,283,373,64
150,237,448,68
160,284,400,59
169,298,387,49
209,485,185,24
