TQ,FQ,TS,FS
46,18,651,188
203,511,167,22
56,47,609,191
199,489,186,29
42,20,664,177
56,21,667,159
199,489,187,28
39,25,646,193
215,472,189,27
47,21,647,188
45,39,646,173
45,19,640,199
34,17,665,187
46,21,642,194
36,21,683,163
41,16,669,177
195,494,183,31
55,18,635,195
205,477,194,27
44,18,656,185
222,526,140,15
44,33,632,194
39,24,654,186
40,15,660,188
199,519,165,20
186,495,197,25
208,504,170,21
37,20,661,185
208,516,162,17
58,24,660,161
50,22,668,163
189,474,209,31
202,507,169,25
40,17,659,187
206,511,165,21
63,51,605,184
193,508,177,25
187,500,184,32
199,511,174,19
44,25,645,189
