TQ,FQ,TS,FS
227,588,81,7
220,605,73,5
236,588,68,11
215,605,70,13
212,600,84,7
205,598,90,10
0,0,676,227
219,591,80,13
232,586,75,10
1,4,664,234
208,613,72,10
235,596,63,9
213,595,87,8
230,585,78,10
187,632,72,12
207,597,88,11
215,596,81,11
239,576,77,11
222,595,76,10
0,0,674,229
3,6,660,234
1,7,658,237
222,604,74,3
220,590,85,8
0,0,684,219
199,600,92,12
223,587,87,6
0,0,681,222
221,606,72,4
211,602,82,8
204,606,84,9
0,0,683,220
220,611,65,7
0,0,676,227
0,0,676,227
236,591,65,11
206,610,75,12
209,599,85,10
208,606,79,10
0,0,670,233
