TQ,FQ,TS,FS
154,128,541,80
115,105,573,110
152,136,520,95
126,125,550,102
125,102,582,94
141,129,559,74
120,56,620,107
121,98,573,111
158,159,502,84
128,104,564,107
124,109,576,94
145,127,532,99
149,183,499,72
141,122,541,99
120,123,581,79
131,133,552,87
154,195,482,72
142,73,580,108
133,143,528,99
117,86,588,112
129,90,576,108
157,184,481,81
146,164,514,79
111,68,607,117
148,197,487,71
116,107,585,95
150,140,534,79
131,98,583,91
140,136,542,85
127,90,594,92
120,84,606,93
132,132,551,88
115,98,578,112
147,169,507,80
115,96,580,112
142,92,564,105
123,90,595,95
119,98,586,100
140,134,551,78
121,76,594,112
