TQ,FQ,TS,FS
157,281,388,77
161,316,362,64
146,273,383,101
161,321,354,67
153,314,370,66
157,325,363,58
170,324,352,57
167,326,345,65
162,310,351,80
160,303,365,75
162,332,353,56
170,283,376,74
46,50,632,175
175,314,349,65
137,329,375,62
138,301,384,80
166,341,336,60
180,299,354,70
61,77,594,171
168,316,358,61
186,337,329,51
182,331,334,56
171,348,330,54
166,312,363,62
145,269,415,74
152,318,374,59
140,294,380,89
156,322,359,66
51,50,628,174
159,327,357,60
148,310,380,65
167,311,372,53
162,319,357,65
165,325,351,62
155,324,352,72
168,293,363,79
148,290,395,70
162,336,348,57
158,299,386,60
179,339,331,54
