TQ,FQ,TS,FS
6,5,664,228
210,560,118,15
230,536,120,17
209,549,126,19
207,556,128,12
199,554,134,16
212,553,123,15
212,548,123,20
224,536,125,18
216,549,119,19
9,9,676,209
228,549,110,16
210,564,118,11
5,7,656,235
186,595,109,13
204,552,133,14
209,565,112,17
233,534,119,17
214,542,129,18
215,544,130,14
10,9,657,227
5,11,654,233
211,569,109,14
210,548,127,18
204,553,131,15
192,562,130,19
219,559,115,10
206,547,134,16
212,566,112,13
208,546,138,11
196,563,127,17
206,559,124,14
212,555,121,15
219,560,116,8
3,6,670,224
224,537,119,23
200,568,117,18
205,561,123,14
203,553,132,15
8,7,663,225
