TQ,FQ,TS,FS
142,113,556,92
138,129,549,87
153,154,502,94
146,169,506,82
141,171,513,78
141,141,547,74
149,124,552,78
147,169,502,85
159,169,492,83
142,147,521,93
143,188,497,75
165,144,515,79
134,142,540,87
149,152,511,91
145,152,552,54
136,147,538,82
124,121,556,102
180,178,475,70
150,155,516,82
157,144,530,72
157,150,516,80
186,311,354,52
196,376,302,29
155,168,507,73
151,164,520,68
134,161,531,77
156,162,512,73
159,171,510,63
152,162,516,73
160,216,468,59
140,133,557,73
136,158,525,84
170,263,413,57
141,134,542,86
139,165,511,88
168,162,494,79
133,151,534,85
149,162,522,70
150,167,518,68
133,134,536,100
