TQ,FQ,TS,FS
226,578,91,8
4,4,674,221
238,582,74,9
216,591,84,12
212,595,89,7
7,2,686,208
216,595,81,11
7,6,665,225
229,573,88,13
223,589,79,12
207,606,79,11
236,585,74,8
8,5,677,213
229,582,81,11
193,636,68,6
211,583,102,7
216,608,69,10
11,10,643,239
8,5,666,224
220,573,101,9
229,604,62,8
231,593,72,7
216,595,83,9
217,585,90,11
209,593,91,10
7,5,687,204
220,603,71,9
5,7,674,217
216,599,79,9
213,582,102,6
5,4,686,208
211,601,82,9
6,7,669,221
221,600,76,6
3,6,670,224
233,582,74,14
212,610,75,6
6,6,678,213
8,4,681,210
8,5,665,225
