TQ,FQ,TS,FS
182,259,410,52
132,135,543,93
171,227,429,76
149,194,481,79
125,114,570,94
138,149,539,77
169,213,463,58
153,227,444,79
164,192,469,78
157,201,467,78
142,237,448,76
180,211,448,64
132,155,527,89
155,205,458,85
138,220,484,61
131,139,546,87
170,268,409,56
150,123,530,100
162,227,444,70
172,227,447,57
148,125,541,89
214,424,241,24
152,187,491,73
132,151,524,96
164,232,452,55
147,211,481,64
173,247,427,56
135,115,566,87
142,122,556,83
115,70,614,104
160,230,460,53
134,148,535,86
137,155,521,90
132,103,573,95
127,142,534,100
195,247,409,52
162,257,428,56
167,246,438,52
151,182,503,67
122,105,565,111
