TQ,FQ,TS,FS
163,139,530,71
155,211,467,70
158,131,525,89
131,113,562,97
166,210,474,53
156,161,527,59
148,115,561,79
147,149,522,85
149,137,524,93
155,194,474,80
137,161,524,81
160,141,518,84
136,143,539,85
159,157,506,81
130,124,580,69
146,179,506,72
140,156,521,86
160,119,534,90
141,139,532,91
133,105,569,96
170,135,531,67
158,165,500,80
142,125,553,83
170,241,434,58
156,179,505,63
143,162,530,68
142,104,570,87
151,155,526,71
158,156,522,67
163,207,477,56
169,287,403,44
144,145,538,76
138,118,558,89
163,178,498,64
148,183,493,79
175,162,494,72
156,221,464,62
149,125,559,70
157,196,489,61
152,155,515,81
