TQ,FQ,TS,FS
170,187,482,64
126,107,571,99
137,95,561,110
130,109,566,98
125,101,583,94
134,74,614,81
129,72,604,98
129,108,563,103
138,109,552,104
128,95,573,107
119,81,604,99
167,181,478,77
118,68,614,103
148,151,512,92
119,76,628,80
124,83,602,94
127,108,569,99
140,76,577,110
131,90,581,101
141,125,549,88
149,107,559,88
130,82,583,108
127,99,579,98
126,99,576,102
132,118,566,87
147,177,515,64
136,99,575,93
153,168,513,69
146,171,507,79
140,115,569,79
140,167,523,73
130,90,593,90
131,116,560,96
154,173,503,73
149,168,508,78
155,124,532,92
137,168,517,81
120,102,582,99
162,182,503,56
162,186,484,71
