TQ,FQ,TS,FS
169,221,448,65
146,188,490,79
151,196,460,96
134,188,487,94
123,177,507,96
148,238,450,67
147,207,469,80
122,168,503,110
153,226,435,89
150,220,448,85
134,222,463,84
168,235,424,76
146,246,436,75
159,226,437,81
125,210,494,74
129,188,497,89
144,242,435,82
170,231,422,80
154,211,460,78
159,232,442,70
93,70,596,144
165,272,393,73
150,213,465,75
143,187,488,85
144,216,468,75
143,242,450,68
147,226,448,82
139,195,486,83
146,190,488,79
150,251,433,69
139,237,453,74
149,231,452,71
151,233,443,76
165,298,378,62
138,216,460,89
161,224,432,86
142,196,489,76
141,229,455,78
148,223,462,70
154,235,435,79
