TQ,FQ,TS,FS
170,175,494,64
143,159,519,82
168,184,472,79
130,154,521,98
156,183,501,63
159,211,477,56
118,62,614,109
166,212,459,66
144,135,526,98
145,171,497,90
121,111,574,97
181,187,472,63
141,162,520,80
171,234,429,69
139,170,534,60
138,163,522,80
166,248,429,60
166,156,497,84
163,232,439,69
161,166,508,68
161,162,504,76
178,252,413,60
133,112,566,92
151,185,490,77
145,141,543,74
133,157,535,78
154,158,516,75
156,179,502,66
160,178,500,65
170,230,454,49
152,181,509,61
120,112,571,100
157,184,492,70
181,272,404,46
148,209,467,79
176,213,443,71
116,93,592,102
145,164,520,74
158,197,488,60
169,229,441,64
