TQ,FQ,TS,FS
150,138,531,84
122,108,570,103
153,150,506,94
137,131,544,91
144,153,531,75
138,122,566,77
140,91,585,87
172,198,473,60
129,93,568,113
165,158,510,70
140,172,513,78
152,103,556,92
160,240,442,61
149,139,524,91
126,138,566,73
133,137,548,85
157,193,484,69
156,117,536,94
138,114,557,94
155,164,510,74
164,133,533,73
156,140,525,82
133,118,560,92
121,112,563,107
157,171,513,62
132,167,525,79
151,149,525,78
138,112,569,84
171,220,458,54
170,182,502,49
110,81,609,103
137,135,548,83
163,189,487,64
171,203,473,56
115,89,587,112
163,155,501,84
135,155,530,83
159,178,506,60
165,173,512,53
147,149,521,86
