TQ,FQ,TS,FS
64,34,635,170
190,439,239,35
59,38,618,188
177,391,284,51
50,37,647,169
81,82,606,134
185,412,264,42
56,38,633,176
207,413,248,35
178,388,280,57
56,38,647,162
209,427,232,35
57,36,646,164
67,41,622,173
150,407,297,49
177,414,271,41
176,407,270,50
217,414,239,33
194,414,257,38
66,64,610,163
206,427,239,31
210,429,236,28
193,423,255,32
183,398,277,45
170,387,297,49
164,395,297,47
61,46,628,168
53,36,645,169
182,384,294,43
61,42,642,158
180,431,259,33
76,79,604,144
189,432,244,38
55,40,636,172
188,442,234,39
71,52,604,176
182,422,263,36
50,38,646,169
185,419,266,33
55,37,633,178
